OnsetTemperature,TemperatureStep,TimeMean,TimeStandardDeviation,ECL,FCL,ECN
60.0,3.0,38.85566666666667,0.026836956277159398,16.536043829296425,0.5360438292964247,14
60.0,3.0,39.928333333333335,0.028241026106632885,17.0,0.0,17
60.0,3.0,41.147333333333336,0.02910135544762102,17.543226381461675,0.5432263814616753,15
60.0,3.0,42.172333333333334,0.03578019315518113,18.0,0.0,18
60.0,3.0,42.83733333333333,0.032273139846558614,18.316340283834137,0.3163402838341369,16
60.0,3.0,43.16433333333333,0.03362869145371057,18.471894077539044,0.47189407753904433,16
60.0,3.0,44.06433333333333,0.0271825107171662,18.900023784983745,0.9000237849837447,14
60.0,3.0,44.2745,0.01150000000000162,19.0,0.0,19
60.0,3.0,44.806333333333335,0.02718251071716867,19.25616119450911,1.2561611945091116,14
60.0,3.0,45.94499999999999,0.02325224003545936,19.804607851007464,1.8046078510074643,12
60.0,3.0,46.35066666666666,0.04045024378446042,20.0,0.0,20
60.0,3.0,46.716,0.026470108928122207,20.187382458539926,2.1873824585399255,12
60.0,3.0,47.302666666666674,0.026157641755749826,20.488288596341263,0.4882885963412633,18
60.0,3.0,48.30033333333333,0.03362869145370977,21.0,0.0,21
60.0,3.0,48.831999999999994,0.030800432897391344,21.276573608461938,1.2765736084619377,16
60.0,3.0,49.891333333333336,0.02732926799035946,21.827640020808047,1.8276400208080474,14
60.0,3.0,50.22266666666667,0.042593687586570145,22.0,0.0,22
60.0,3.0,50.61966666666667,0.026836956277159898,22.220066518847005,2.2200665188470055,14
60.0,3.0,50.65833333333333,0.02503774927761905,22.241500369549147,2.241500369549147,12
60.0,3.0,51.092000000000006,0.03275159029217706,22.48189209164819,0.48189209164819147,20
60.0,3.0,52.026666666666664,0.037258854279515474,23.0,0.0,23
60.0,3.0,52.556999999999995,0.0318224239596343,23.295779884736938,1.2957798847369375,18
60.0,3.0,52.49766666666667,0.026836956277160665,23.262688232013385,3.262688232013385,10
60.0,3.0,53.81966666666667,0.04585726647859289,24.0,0.0,24
60.0,3.0,54.64533333333333,0.033589019369759957,,,22
60.0,3.0,56.858666666666664,0.027956315128351093,,,10
60.0,4.0,13.339333333333334,0.013960261060914867,8.0,0.0,8
60.0,4.0,17.99966666666667,0.015282524515130227,10.0,0.0,10
60.0,4.0,20.281666666666666,0.01327487183449413,11.0,0.0,11
60.0,4.0,22.479,0.016872067646458055,12.0,0.0,12
60.0,4.0,24.578333333333337,0.015584892970081685,13.0,0.0,13
60.0,4.0,26.584333333333333,0.01901461426260183,14.0,0.0,14
60.0,4.0,27.862,0.016872067646459248,14.66940272441495,0.6694027244149492,12
60.0,4.0,28.493,0.02004993765576294,15.0,0.0,15
60.0,4.0,29.736333333333334,0.01697710877099624,15.677442789683981,0.6774427896839814,13
60.0,4.0,30.328333333333333,0.024225789747474403,16.0,0.0,16
60.0,4.0,31.292,0.020049937655762587,16.557140104066296,0.5571401040662955,14
60.0,4.0,32.058,0.02237558192911728,17.0,0.0,17
60.0,4.0,33.00333333333333,0.021853044537444775,17.56158415841584,0.5615841584158403,15
60.0,4.0,33.74133333333334,0.02732926799036044,18.0,0.0,18
60.0,4.0,34.257,0.021400934559033507,18.327997455740483,0.32799745574048345,16
60.0,4.0,34.515,0.02237558192911728,18.492102194423833,0.49210219442383263,16
60.0,4.0,35.18166666666667,0.020531818125913103,18.916145446835582,0.9161454468355821,14
60.0,4.0,35.3135,0.007500000000000284,19.0,0.0,19
60.0,4.0,35.769333333333336,0.021853044537444775,19.29254465718259,1.2925446571825887,14
60.0,4.0,36.642,0.02004993765576099,19.852604556637075,1.8526045566370755,12
60.0,4.0,36.87166666666667,0.0291699998095445,20.0,0.0,20
60.0,4.0,37.21766666666667,0.020531818125913103,20.23714873200823,2.2371487320082295,12
60.0,4.0,37.59,0.023252240035461908,20.492346355951568,0.49234635595156817,18
60.0,4.0,38.330666666666666,0.026836956277159898,21.0,0.0,21
60.0,4.0,38.779666666666664,0.023669013968101046,21.31209453197405,1.3120945319740507,16
60.0,4.0,39.599,0.021400934559033507,21.881603336422614,1.8816033364226143,14
60.0,4.0,39.76933333333333,0.03262241901242458,22.0,0.0,22
60.0,4.0,40.138666666666666,0.02088593359709263,22.273715415019765,2.2737154150197654,14
60.0,4.0,40.193666666666665,0.020072092289768004,22.314476284584984,2.314476284584984,12
60.0,4.0,40.446999999999996,0.02549509756796489,22.5022233201581,0.5022233201581017,20
60.0,4.0,41.11866666666666,0.028986586936413723,23.0,0.0,23
60.0,4.0,41.538000000000004,0.06284902544988186,23.31239135833127,1.3123913583312685,18
60.0,4.0,41.577333333333335,0.021853044537444775,23.341693568413216,3.3416935684132163,10
60.0,4.0,42.461,0.03589800365851375,24.0,0.0,24
60.0,4.0,43.10766666666666,0.026836956277160665,,,22
60.0,4.0,44.857,0.02004993765576418,,,10
60.0,5.0,12.077666666666667,0.009809292646374429,8.0,0.0,8
60.0,5.0,15.852333333333334,0.01327487183449318,10.0,0.0,10
60.0,5.0,17.685,0.011518101695446807,11.0,0.0,11
60.0,5.0,19.44633333333333,0.01327487183449303,12.0,0.0,12
60.0,5.0,21.127,0.014764823060233958,13.0,0.0,13
60.0,5.0,22.733,0.017907168024752045,14.0,0.0,14
60.0,5.0,23.771666666666665,0.015062831370260698,14.681539807524057,0.6815398075240573,12
60.0,5.0,24.257,0.016062378404208072,15.0,0.0,15
60.0,5.0,25.268,0.014719601443879632,15.688379482523832,0.6883794825238319,13
60.0,5.0,25.725666666666665,0.02366901396810148,16.0,0.0,16
60.0,5.0,26.512666666666664,0.018263503375737133,16.570427639526454,0.5704276395264536,14
60.0,5.0,27.105333333333334,0.018696404883173867,17.0,0.0,17
60.0,5.0,27.88033333333333,0.018696404883173402,17.576923076923073,0.5769230769230731,15
60.0,5.0,28.448666666666668,0.02548637980482051,18.0,0.0,18
60.0,5.0,28.872,0.022375581929117812,18.337362199495285,0.3373621994952849,16
60.0,5.0,29.087666666666664,0.02230595336576125,18.509230973568865,0.5092309735688652,16
60.0,5.0,29.612666666666666,0.02053181812591197,18.927613228848454,0.927613228848454,14
60.0,5.0,29.7035,0.007499999999998508,19.0,0.0,19
60.0,5.0,30.103333333333335,0.02067741655902837,19.32128029998661,1.3212802999866113,14
60.0,5.0,30.813666666666666,0.01641814714136548,19.892058390250437,1.8920583902504369,12
60.0,5.0,30.947999999999997,0.027288581250527123,20.0,0.0,20
60.0,5.0,31.392333333333337,0.16549790196723202,20.382167431192666,2.3821674311926664,12
60.0,5.0,31.542999999999996,0.020049937655764183,20.51175458715596,0.5117545871559592,18
60.0,5.0,32.11066666666667,0.023669013968101917,21.0,0.0,21
60.0,5.0,32.504,0.02004993765576418,21.342028985507245,1.3420289855072447,16
60.0,5.0,33.171,0.02004993765576418,21.922028985507247,1.9220289855072465,14
60.0,5.0,33.260666666666665,0.03002591473303703,22.0,0.0,22
60.0,5.0,33.59733333333334,0.021853044537444775,22.312887236679064,2.312887236679064,14
60.0,5.0,33.659,0.01979898987322408,22.370198265179678,2.3701982651796776,12
60.0,5.0,33.821333333333335,0.020677416559028904,22.521065675340772,0.5210656753407719,20
60.0,5.0,34.336666666666666,0.023669013968101046,23.0,0.0,23
60.0,5.0,34.72933333333333,0.01995550606279532,23.366521468574984,1.3665214685749838,18
60.0,5.0,34.77733333333333,0.017613126418163438,23.411325451151214,3.411325451151214,10
60.0,5.0,35.407999999999994,0.030474032661704918,24.0,0.0,24
60.0,5.0,35.93966666666666,0.023669013968104283,,,22
60.0,5.0,37.400333333333336,0.016539514973407964,,,10
60.0,6.0,11.133000000000001,0.01529705854077812,8.0,0.0,8
60.0,6.0,14.299999999999999,0.0149666295470957,10.0,0.0,10
60.0,6.0,15.830666666666668,0.016659998666132693,11.0,0.0,11
60.0,6.0,17.300666666666668,0.01681930108205797,12.0,0.0,12
60.0,6.0,18.699333333333332,0.016759740119969883,13.0,0.0,13
60.0,6.0,20.036333333333335,0.01811690432226787,14.0,0.0,14
60.0,6.0,20.911666666666665,0.016819301082056325,14.691052631578945,0.6910526315789447,12
60.0,6.0,21.303,0.017281975195755132,15.0,0.0,15
60.0,6.0,22.159000000000002,0.01845715759987659,15.700682128240112,0.7006821282401123,13
60.0,6.0,22.524666666666665,0.022095751225568797,16.0,0.0,16
60.0,6.0,23.192333333333334,0.019136933459210134,16.581253627394084,0.5812536273940836,14
60.0,6.0,23.673333333333332,0.020270394394014988,17.0,0.0,17
60.0,6.0,24.331666666666667,0.01857118436957899,17.588673621460508,0.588673621460508,15
60.0,6.0,24.791666666666668,0.024553795814270907,18.0,0.0,18
60.0,6.0,25.150333333333332,0.02223110933404434,18.346259050683827,0.3462590506838268,16
60.0,6.0,25.334333333333333,0.02269116323348977,18.523893805309733,0.5238938053097328,16
60.0,6.0,25.767333333333337,0.020270394394014984,18.9419147224457,0.9419147224456985,14
60.0,6.0,25.8275,0.006499999999999062,19.0,0.0,19
60.0,6.0,26.188,0.02039607805437191,19.346024636058228,1.3460246360582282,14
60.0,6.0,26.78666666666666,0.01897952112731585,19.920652695568705,1.9206526955687053,12
60.0,6.0,26.869333333333334,0.027776888874666165,20.0,0.0,20
60.0,6.0,27.171666666666663,0.01857118436957899,20.313082499137035,2.3130824991370353,12
60.0,6.0,27.375,0.022861904265976295,20.523645150155335,0.5236451501553354,18
60.0,6.0,27.834999999999997,0.023930454794395813,21.0,0.0,21
60.0,6.0,28.18433333333333,0.02223110933404384,21.365284071104917,1.3652840711049166,16
60.0,6.0,28.749,0.018672618098881023,21.955733705123738,1.9557337051237376,14
60.0,6.0,28.79133333333333,0.02993697082575624,22.0,0.0,22
60.0,6.0,29.103333333333335,0.019136933459209554,22.34990654205608,2.349906542056079,14
60.0,6.0,29.165333333333336,0.019136933459210134,22.419439252336453,2.4194392523364527,12
60.0,6.0,29.269666666666666,0.024073960113690753,22.53644859813084,0.5364485981308391,20
60.0,6.0,29.683000000000003,0.025922962793632424,23.0,0.0,23
60.0,6.0,30.02933333333333,0.02269116323348977,23.38710879284649,1.3871087928464902,18
60.0,6.0,30.100666666666665,0.01897952112731585,23.466840536512663,3.466840536512663,10
60.0,6.0,30.57766666666667,0.03179447890576103,24.0,0.0,24
60.0,6.0,31.054333333333336,0.025315783394731346,,,22
60.0,6.0,32.305,0.02039607805437191,,,10
60.0,7.0,10.403,0.009626352718795661,8.0,0.0,8
60.0,7.0,13.131666666666666,0.009741092797468135,10.0,0.0,10
60.0,7.0,14.446333333333333,0.010077477638554431,11.0,0.0,11
60.0,7.0,15.705333333333334,0.011440668201153375,12.0,0.0,12
60.0,7.0,16.903000000000002,0.009626352718795845,13.0,0.0,13
60.0,7.0,18.047666666666668,0.013274871834492495,14.0,0.0,14
60.0,7.0,18.807666666666666,0.009741092797469755,14.700891484783275,0.7008914847832752,12
60.0,7.0,19.132,0.013735598518690812,15.0,0.0,15
60.0,7.0,19.875333333333334,0.013274871834493327,15.710870258208482,0.710870258208482,13
60.0,7.0,20.177666666666664,0.015062831370260698,16.0,0.0,16
60.0,7.0,20.76,0.013735598518690812,16.5928062436376,0.5928062436376003,14
60.0,7.0,21.16,0.013735598518690812,17.0,0.0,17
60.0,7.0,21.733,0.013735598518690812,17.598537604456823,0.5985376044568227,15
60.0,7.0,22.117333333333335,0.018696404883173867,18.0,0.0,18
60.0,7.0,22.429666666666666,0.013274871834493,18.350870623478748,0.3508706234787482,16
60.0,7.0,22.591333333333335,0.015584892970080595,18.53248455345441,0.5324845534544096,16
60.0,7.0,22.956999999999997,0.013735598518690812,18.94326905073956,0.9432690507395591,14
60.0,7.0,23.0075,0.005500000000001393,19.0,0.0,19
60.0,7.0,23.328,0.01373559851869133,19.36139823341477,1.3613982334147714,14
60.0,7.0,23.847333333333335,0.013424687043734257,19.947002443149785,1.9470024431497848,12
60.0,7.0,23.894333333333336,0.018696404883173867,20.0,0.0,20
60.0,7.0,24.173000000000002,0.013735598518690812,20.337096774193547,2.3370967741935473,12
60.0,7.0,24.33666666666667,0.015062831370259098,20.53508064516129,0.5350806451612904,18
60.0,7.0,24.721000000000004,0.016872067646458055,21.0,0.0,21
60.0,7.0,25.03333333333333,0.014613540144522121,21.3821370309951,1.3821370309951,16
60.0,7.0,25.522333333333332,0.013274871834493327,21.980424143556274,1.9804241435562737,14
60.0,7.0,25.538333333333338,0.02185304453744638,22.0,0.0,22
60.0,7.0,25.82466666666667,0.011897712198384003,22.375273044997815,2.375273044997815,14
60.0,7.0,25.883666666666667,0.01327487183449413,22.452599388379202,2.452599388379202,12
60.0,7.0,25.953999999999997,0.016872067646458055,22.54477937964176,0.5447793796417599,20
60.0,7.0,26.301333333333332,0.018696404883173867,23.0,0.0,23
60.0,7.0,26.610333333333333,0.015584892970081685,23.404450261780106,1.4044502617801058,18
60.0,7.0,26.691666666666666,0.01327487183449413,23.510907504363004,3.5109075043630043,10
60.0,7.0,27.06533333333333,0.024004629183184682,24.0,0.0,24
60.0,7.0,27.46666666666667,0.016418147141367093,,,22
60.0,7.0,28.662000000000003,0.01373559851869133,,,10
60.0,8.0,9.811666666666667,0.005436502143433981,8.0,0.0,8
60.0,8.0,12.209333333333333,0.009104333522498056,10.0,0.0,10
60.0,8.0,13.359333333333334,0.009104333522498056,11.0,0.0,11
60.0,8.0,14.459999999999999,0.008640987597877018,12.0,0.0,12
60.0,8.0,15.507,0.008640987597877018,13.0,0.0,13
60.0,8.0,16.505666666666666,0.010964589468933115,14.0,0.0,14
60.0,8.0,17.177666666666667,0.010964589468933115,14.708860759493671,0.7088607594936711,12
60.0,8.0,17.453666666666667,0.010964589468933115,15.0,0.0,15
60.0,8.0,18.109333333333332,0.010498677165348226,15.718670076726342,0.7186700767263421,13
60.0,8.0,18.366,0.01589549202342262,16.0,0.0,16
60.0,8.0,18.881666666666664,0.012364824660661747,16.601243684415078,0.6012436844150777,14
60.0,8.0,19.223666666666666,0.012364824660660726,17.0,0.0,17
60.0,8.0,19.730666666666668,0.012364824660661747,17.606217616580313,0.606217616580313,15
60.0,8.0,20.06,0.019026297590439552,18.0,0.0,18
60.0,8.0,20.335333333333335,0.013597385369580888,18.354354354354356,0.35435435435435636,16
60.0,8.0,20.481,0.015895492023421505,18.541827541827544,0.5418275418275442,16
60.0,8.0,20.798000000000002,0.015895492023421505,18.949806949806952,0.9498069498069519,14
60.0,8.0,20.837,0.004000000000001336,19.0,0.0,19
60.0,8.0,21.128,0.012832251036613802,19.375807145931983,1.375807145931983,14
60.0,8.0,21.587,0.011775681155104913,19.968575118381402,1.968575118381402,12
60.0,8.0,21.611333333333334,0.01774510887227464,20.0,0.0,20
60.0,8.0,21.871333333333336,0.012229290885229492,20.360110803324105,2.3601108033241047,12
60.0,8.0,22.00333333333333,0.015412837362263636,20.54293628808864,0.5429362880886401,18
60.0,8.0,22.333333333333332,0.017745108872275196,21.0,0.0,21
60.0,8.0,22.61866666666667,0.01405544576153937,21.400187003272563,1.4001870032725634,16
60.0,8.0,23.048999999999996,0.01589549202342262,22.00374006545114,2.00374006545114,14
60.0,8.0,23.046333333333333,0.020853989759489107,22.0,0.0,22
60.0,8.0,23.311333333333334,0.013597385369580424,22.39889613647767,2.3988961364776706,14
60.0,8.0,23.36866666666667,0.01405544576153937,22.485198193677874,2.485198193677874,12
60.0,8.0,23.415666666666663,0.016213848676020486,22.55594581033617,0.5559458103361692,20
60.0,8.0,23.71066666666667,0.017211107524567955,23.0,0.0,23
60.0,8.0,23.997,0.015895492023421505,23.418208373904573,1.418208373904573,18
60.0,8.0,24.084999999999997,0.011775681155103305,23.54673807205452,3.54673807205452,10
60.0,8.0,24.395333333333337,0.02301207412545717,24.0,0.0,24
60.0,8.0,24.776,0.019026297590439986,,,22
60.0,8.0,25.920666666666666,0.01405544576153937,,,10
60.0,9.0,9.326666666666666,0.006798692684790444,8.0,0.0,8
60.0,9.0,11.461666666666666,0.006798692684790444,10.0,0.0,10
60.0,9.0,12.482999999999999,0.007788880963698479,11.0,0.0,11
60.0,9.0,13.459666666666669,0.010964589468932287,12.0,0.0,12
60.0,9.0,14.389999999999999,0.008640987597877018,13.0,0.0,13
60.0,9.0,15.277333333333333,0.010498677165348753,14.0,0.0,14
60.0,9.0,15.878,0.008640987597877566,14.715363239380705,0.7153632393807055,12
60.0,9.0,16.117,0.008640987597877292,15.0,0.0,15
60.0,9.0,16.701999999999998,0.008640987597876744,15.722817133443161,0.7228171334431615,13
60.0,9.0,16.926333333333332,0.013597385369580888,16.0,0.0,16
60.0,9.0,17.388,0.010677078252030053,16.606657906263692,0.6066579062636919,14
60.0,9.0,17.68733333333333,0.012229290885229492,17.0,0.0,17
60.0,9.0,18.141000000000002,0.011775681155103305,17.612511251125117,0.6125112511251167,15
60.0,9.0,18.427999999999997,0.015895492023421505,18.0,0.0,18
60.0,9.0,18.674000000000003,0.01373559851869133,18.35652173913044,0.3565217391304394,16
60.0,9.0,18.807333333333332,0.012552113589174518,18.54975845410628,0.5497584541062785,16
60.0,9.0,19.089,0.011775681155103305,18.95797101449275,0.9579710144927489,14
60.0,9.0,19.118000000000002,0.0039999999999995595,19.0,0.0,19
60.0,9.0,19.386,0.01177568115510451,19.39086047642197,1.3908604764219703,14
60.0,9.0,19.791,0.013928388277183032,19.981526494895476,1.9815264948954763,12
60.0,9.0,19.80366666666667,0.017211107524567955,20.0,0.0,20
60.0,9.0,20.046666666666667,0.010964589468933115,20.38048016701461,2.3804801670146105,12
60.0,9.0,20.156333333333333,0.012229290885229073,20.552192066805844,0.5521920668058442,18
60.0,9.0,20.442333333333334,0.013597385369580424,21.0,0.0,21
60.0,9.0,20.705,0.011775681155103305,21.413648293963252,1.4136482939632522,16
60.0,9.0,21.086666666666666,0.00997775303139766,22.01469816272966,2.0146981627296583,14
60.0,9.0,21.077333333333332,0.016759740119969883,22.0,0.0,22
60.0,9.0,21.325666666666667,0.012364824660660726,22.4120575221239,2.4120575221238987,14
60.0,9.0,21.382,0.011518101695446807,22.505530973451336,2.505530973451336,12
60.0,9.0,21.410666666666668,0.01405544576153889,22.55309734513275,0.5530973451327483,20
60.0,9.0,21.679999999999996,0.01589549202342314,23.0,0.0,23
60.0,9.0,21.955333333333332,0.013597385369580888,23.430881585811164,1.4308815858111643,18
60.0,9.0,22.048333333333336,0.012229290885229492,23.576421491914456,3.5764214919144557,10
60.0,9.0,22.319,0.019026297590439552,24.0,0.0,24
60.0,9.0,22.677999999999997,0.015895492023421505,,,22
60.0,9.0,23.78933333333333,0.013597385369580888,,,10
60.0,10.0,8.919333333333332,0.0033993463423949316,8.0,0.0,8
60.0,10.0,10.839999999999998,0.006480740698408106,10.0,0.0,10
60.0,10.0,11.759,0.006480740698408106,11.0,0.0,11
60.0,10.0,12.637,0.006480740698408106,12.0,0.0,12
60.0,10.0,13.472666666666669,0.00731816613336684,13.0,0.0,13
60.0,10.0,14.269333333333334,0.009285592184789495,14.0,0.0,14
60.0,10.0,14.813666666666668,0.009741092797468135,14.72033524481694,0.7203352448169404,12
60.0,10.0,15.025,0.008524474568363225,15.0,0.0,15
60.0,10.0,15.555666666666667,0.009741092797468945,15.731617647058822,0.7316176470588225,13
60.0,10.0,15.750333333333336,0.011440668201153375,16.0,0.0,16
60.0,10.0,16.169666666666668,0.009741092797468135,16.61365853658537,0.6136585365853691,14
60.0,10.0,16.433666666666664,0.009741092797468135,17.0,0.0,17
60.0,10.0,16.845666666666666,0.009741092797469755,17.61985957873621,0.6198595787362109,15
60.0,10.0,17.098333333333333,0.01144066820115396,18.0,0.0,18
60.0,10.0,17.322333333333333,0.010402991022884901,18.362068965517242,0.362068965517242,16
60.0,10.0,17.444999999999997,0.011575836902789027,18.560344827586203,0.5603448275862029,16
60.0,10.0,17.694999999999997,0.009626352718795476,18.96443965517241,0.9644396551724093,14
60.0,10.0,17.717,0.0030000000000001137,19.0,0.0,19
60.0,10.0,17.965333333333334,0.010402991022884901,19.403575297941497,1.4035752979414973,14
60.0,10.0,18.334999999999997,0.011575836902789538,20.004333694474532,2.004333694474532,12
60.0,10.0,18.332333333333334,0.013424687043734257,20.0,0.0,20
60.0,10.0,18.564666666666664,0.009741092797468135,20.402657423454645,2.402657423454645,12
60.0,10.0,18.656333333333333,0.01144066820115396,20.561525129982666,0.561525129982666,18
60.0,10.0,18.909333333333333,0.013424687043735903,21.0,0.0,21
60.0,10.0,19.151333333333334,0.011440668201154408,21.419410745233968,1.419410745233968,16
60.0,10.0,19.51,0.011575836902790664,22.04101675332178,2.041016753321781,14
60.0,10.0,19.486333333333334,0.016539514973407513,22.0,0.0,22
60.0,10.0,19.732333333333333,0.01144066820115396,22.434373160682753,2.4343731606827532,14
60.0,10.0,19.789666666666665,0.011897712198384003,22.535609181871685,2.535609181871685,12
60.0,10.0,19.804999999999996,0.01283225103661297,22.562683931724536,0.5626839317245356,20
60.0,10.0,20.052666666666667,0.015282524515130229,23.0,0.0,23
60.0,10.0,20.319333333333333,0.013424687043735903,23.44419766796224,1.4441976679622393,18
60.0,10.0,20.421000000000003,0.011575836902790664,23.613548028872852,3.6135480288728523,10
60.0,10.0,20.653000000000002,0.02004993765576294,24.0,0.0,24
60.0,10.0,20.999333333333336,0.016539514973406343,,,22
60.0,10.0,22.082000000000004,0.014719601443879633,,,10
70.0,1.0,17.858333333333334,0.04011926663780851,8.0,0.0,8
70.0,1.0,30.933333333333334,0.0493783578323755,10.0,0.0,10
